up:P62489	rno:117017
up:P19974	cel:CELE_E04A4.7
up:P32556	kla:KLLA0_F16929g
up:Q6C9Q0	yli:YALI0D09273g
up:Q753F4	ago:AGOS_AFR360W
up:A8WQY3	cbr:CBG01744
up:Q869N1	ddi:DDB_G0275537
up:Q6EWQ7	bta:444990
up:Q6IS14	hsa:143244
up:Q07460	gga:396545
up:Q9GZV4	hsa:56648
up:P56289	spo:SPAC26H5.10c
up:O94083	cal:CAALFM_C601610WA
up:Q9UST4	spo:SPBC336.10c
up:Q9GU68	dme:Dmel_CG3186
up:P34563	cel:CELE_T05G5.10
up:Q20751	cel:CELE_F54C9.1
up:P19211	sce:YJR047C
up:P23301	sce:YEL034W
up:P13651	ddi:DDB_G0284861
up:P38672	ncr:NCU05274
up:Q9XI91	ath:AT1G13950
up:Q9C505	ath:AT1G69410
up:Q93VP3	ath:AT1G26630
up:Q9AXQ4	sly:543669
up:P56337	sot:102605379
up:Q9AXQ6	sly:543667
up:Q9AXQ3	sly:544227
up:P80639	zma:542537
up:P80639	zma:542601
up:Q9DBU3	mmu:66878
up:Q1RMT7	bta:522917
up:O14730	hsa:8780
up:Q1JPX3	dre:692329
up:Q505J8	rno:288917
up:Q7SYV0	xla:380545
up:Q6AZG6	xla:447019
up:Q8C0C7	mmu:66590
up:Q5RFA2	pon:100174218
up:Q9Y285	hsa:2193
up:Q9W3J5	dme:Dmel_CG2263
up:Q9T034	ath:AT4G39280
up:Q5ZJQ2	gga:100859604
up:O42870	spo:SPAC3G9.06
up:Q54KS8	ddi:DDB_G0287141
up:Q8SRG9	ecu:ECU07_1660
up:Q63081	rno:286906
up:Q5R6T1	pon:100173470
up:Q922R8	mmu:71853
up:Q15084	hsa:10130
up:Q11067	cel:CELE_B0403.4
up:Q566Y8	dre:100005893
up:Q96A72	hsa:55110
up:Q0VC92	bta:541013
up:O42149	xla:379411
up:P61326	hsa:4116
up:Q9CQL1	mmu:66441
up:P49028	dme:Dmel_CG9401
up:P49030	osa:4351998
up:P49029	cel:CELE_R09B3.5
up:O23676	ath:AT1G02140
up:O43037	spo:SPBC3B9.08c
up:Q1EC66	ath:AT5G03240
up:Q1EC66	ath:AT5G20620
up:P0CG80	ddi:DDB_G0269458
up:P0CG80	ddi:DDB_G0291928
up:Q9BGI2	bta:281999
up:O08807	mmu:53381
up:Q9Z0V5	rno:85274
up:Q13162	hsa:10549
up:P0CB50	gga:424598
up:Q06830	hsa:5052
up:Q63716	rno:117254
up:P35700	mmu:18477
up:Q9JKY1	cge:100689332
up:Q9BGI3	bta:286793
up:Q9V3P0	dme:Dmel_CG1633
up:P35704	rno:29338
up:P32119	hsa:7001
up:Q61171	mmu:21672
up:Q8K3U7	cge:100689349
up:P35705	bta:281998
up:O74887	spo:SPCC576.03c
up:Q9Y7F0	cal:CAALFM_C306180CA
up:Q9Y7F0	cal:CAALFM_C306330WA
up:Q5RC63	pon:100172251
up:P34760	sce:YML028W
up:Q55624	syn:sll0755
up:Q04120	sce:YDR453C
up:P94598	bth:BT_1970
up:P43793	hin:HI0189
up:P00370	eco:b1761
up:P00370	ecj:JW1750
up:Q8Z6F6	sty:STY1815
up:Q8Z6F6	stt:t1178
up:P15111	stm:STM1299
up:P94316	bfr:BF3635
up:P31026	cgl:NCgl1999
up:P31026	cgb:cg2280
up:Q8RQP4	cef:CE1982
up:B2RKJ1	pgn:PGN_1367
up:Q9ZKD8	hpj:jhp_1001
up:P55990	hpy:HP0380
up:P55990	heo:C694_01930
up:P07262	sce:YOR375C
up:P00369	ncr:NCU01195
up:P39708	sce:YAL062W
up:P18819	ani:AN4376.2
up:P54388	lbc:LACBIDRAFT_292653
up:P78804	spo:SPCC622.12c
up:P13681	spo:SPBC776.02c
up:Q9UW86	ncr:NCU00043
up:O15757	ddi:DDB_G0275619
up:P32598	sce:YER133W
up:P48482	ath:AT5G59160
up:O04856	nta:107759089
up:O04858	nta:107801901
up:O04857	nta:107829724
up:P48483	ath:AT1G64040
up:P48485	ath:AT3G46820
up:P48484	ath:AT2G39840
up:P22198	zma:542269
up:P48486	ath:AT4G11240
up:P30366	ath:AT2G29400
up:O82733	ath:AT5G43380
up:Q9M9W3	ath:AT3G05580
up:O82734	ath:AT5G27840
up:P11612	dme:Dmel_CG10930
up:B3M2I7	dan:Dana_GF18493
up:B4QX46	dsi:Dsimw501_GD19093
up:Q9XZ63	dme:Dmel_CG7013
up:B4IBX2	dse:Dsec_GM15151
up:Q295V5	dpo:Dpse_GA20031
up:B4PR07	dya:Dyak_GE24392
up:B4LX78	dvi:Dvir_GJ23764
up:B4NIN8	dwi:6650919
up:P35282	mmu:216344
up:Q9UL25	hsa:23011
up:Q17R06	bta:507488
up:Q6AXT5	rno:299799
up:P34142	ddi:DDB_G0286553
up:Q5BKM4	xtr:549294
up:Q6DH23	dre:436688
up:Q68F29	xla:447324
up:Q8C0E2	mmu:69091
up:Q6DFB9	xla:446405
up:Q4G0F5	hsa:112936
up:Q7ZV03	dre:406684
up:O75436	hsa:9559
up:Q0VD53	bta:510574
up:Q6AY86	rno:361846
up:P40336	mmu:30930
up:Q6TNP8	dre:393881
up:Q28HT6	xtr:549925
up:Q6DFU4	xla:446981
up:Q6IRD0	xla:432091
up:O01258	cel:CELE_T20D3.7
up:Q55CA0	ddi:DDB_G0269168
up:Q10243	spo:SPAC4G9.13c
up:Q9T091	ath:AT4G27690
up:Q9FJD0	ath:AT5G53530
up:Q8I4T1	pfa:PF3D7_1250300
up:Q9D8V0	mmu:14950
up:Q8TCT9	hsa:81502
up:P62263	hsa:6208
up:P13471	rno:29284
up:Q1HR24	aag:5566228
up:Q7QBX2	aga:AgaP_AGAP002346
up:Q7QEH1	aga:AgaP_AGAP000655
up:P46295	cre:CHLREDRAFT_24344
up:P19115	ncr:NCU07830
up:P48150	cel:CELE_F37C12.9
up:Q5UAM9	bmor:692654
up:P42036	ath:AT3G52580
up:Q9CAX6	ath:AT3G11510
up:Q9SIH0	ath:AT2G36160
up:Q54EG3	ddi:DDB_G0291526
up:P27069	kla:KLLA0_B07623g
up:P06367	sce:YCR031C
up:P39516	sce:YJL191W
up:A7IAH6	mbn:Mboo_2223
up:A3CWH8	mem:Memar_1802
up:Q2FT98	mhu:Mhun_2900
up:A2SSV8	mla:Mlab_1245
up:Q9YB55	ape:APE_1742.1
up:Q5JJF3	tko:TK1504
up:A6UW04	mae:Maeo_1099
up:C6A1B2	tsi:TSIB_0341
up:A0B9L3	mtp:Mthe_1620
up:B6YSQ2	ton:TON_0104
up:Q0W1V4	rci:RCIX2582
up:A3DMQ5	smr:Smar_0814
up:A8A8W4	iho:Igni_0182
up:A6UPW6	mvn:Mevan_0632
up:C5A250	tga:TGAM_1967
up:P54021	mja:MJ_0191
up:Q6LXM9	mmp:MMP1321
up:Q8U0E3	pfu:PF1648
up:P62010	pab:PAB0362
up:Q18G55	hwa:HQ_2942A
up:A2BK78	hbu:Hbut_0529
up:Q2NFZ5	mst:Msp_0869
up:Q8TVB9	mka:MK1473
up:Q9HJD8	tac:Ta1031
up:Q8TRR0	mac:MA_1110
up:Q97B94	tvo:TVG0551085
up:Q12ZR4	mbu:Mbur_0038
up:Q8PV17	mma:MM_2157
up:Q46GC9	mba:Mbar_A0076
up:Q6KZP6	pto:PTO1221
up:P95988	sso:SSO0072
up:O28001	afu:AF_2283
up:Q96YV9	sto:STK_20680
up:A8M9Z7	cma:Cmaq_1645
up:O26143	mth:MTH_36
up:Q74N73	neq:NEQ069
up:A4YIN3	mse:Msed_2146
up:P39469	sai:Saci_0082
up:Q9Z1N5	mmu:53817
up:Q13838	hsa:7919
up:Q5WR10	cfa:474839
up:Q3T147	bta:540191
up:Q8VDW0	mmu:68278
up:O00148	hsa:10212
up:Q5U216	rno:89827
up:Q27268	dme:Dmel_CG7269
up:Q18212	cel:CELE_C26D10.2
up:Q5JK84	osa:4326193
up:Q0JM17	osa:4326192
up:Q9LFN6	ath:AT5G11170
up:Q9LFN6	ath:AT5G11200
up:P0CQ97	cnb:CNBA7000
up:O13792	spo:SPAC17G6.14c
up:A5DDN0	pgu:PGUG_01381
up:A5E3W5	lel:LELG_04303
up:A3LST5	pic:PICST_83587
up:Q6BME5	dha:DEHA2F06138g
up:Q1DI07	cim:CIMG_10056
up:A1DL85	nfi:NFIA_048940
up:A1CMQ7	act:ACLA_097850
up:Q2U6P7	aor:AO090120000149
up:A4RBS3	mgr:MGG_02806
up:A2R0B5	ang:ANI_1_978104
up:Q6FL17	cgr:CAGL0L06908g
up:Q07478	sce:YDL084W
up:Q4WCW2	afm:AFUA_6G02630
up:A7EIX7	ssl:SS1G_05270
up:A6R603	aje:HCAG_05061
up:A7TJT7	vpo:Kpol_1058p53
up:Q6CM95	kla:KLLA0_E21935g
up:Q759L6	ago:AGOS_ADR260C
up:Q6CH90	yli:YALI0A11157g
up:A7TLA0	vpo:Kpol_1041p33
up:Q5ASK8	ani:AN8722.2
up:Q0TXZ2	pno:SNOG_15623
up:A7S3J7	nve:NEMVE_v1g242621
up:P49242	rno:29288
up:P61247	hsa:6189
up:Q4T8S6	tng:GSTEN00005093G001
up:Q4R4Z6	mcf:101866348
up:A8E604	xla:100126639
up:P97351	mmu:20091
up:Q642T2	xtr:493437
up:B5FZS9	tgu:100190288
up:Q801S3	xla:380017
up:Q6PBY1	dre:337240
up:B5DGL6	sasa:100196288
up:B5DGL6	sasa:106610183
up:B0KW94	cjc:100394558
up:O73813	ola:100049481
up:B3S6Y0	tad:TRIADDRAFT_36460
up:Q1HRR3	aag:5577309
up:B0WN96	cqu:CpipJ_CPIJ008584
up:A8PJ38	bmy:Bm1_27225
up:A8HS48	cre:CHLREDRAFT_168484
up:P52813	aga:AgaP_AGAP003532
up:B4MEW8	dvi:Dvir_GJ21872
up:Q29CU2	dpo:Dpse_GA15280
up:B4L7F0	dmo:Dmoj_GI14113
up:B3P9W1	der:6555878
up:B4IL76	dse:Dsec_GM23236
up:B3N1G9	dan:Dana_GF19047
up:B4NHI4	dwi:6650062
up:B0CY45	lbc:LACBIDRAFT_183045
up:B4JZQ9	dgr:Dgri_GH23985
up:P49397	osa:4331966
up:B8PIG4	ppl:POSPLDRAFT_115875
up:Q64FN2	bmor:692713
up:A8NX92	cci:CC1G_00238
up:Q4WTM9	afm:AFUA_5G05450
up:Q871N9	ncr:NCU01452
up:A8XSX8	cbr:CBG18056
up:C1HDW2	pbl:PAAG_08955
up:A1C4N6	act:ACLA_000650
up:Q2UTI8	aor:AO090009000715
up:Q0UFP1	pno:SNOG_09423
up:A4SAD2	olu:OSTLU_28528
up:P48154	cel:CELE_F56F3.5
up:Q42262	ath:AT4G34670
up:B6HFE0	pcs:Pc20g00440
up:Q8GTE3	cam:101513556
up:C7YTD6	nhe:NECHADRAFT_102798
up:A6R9C3	aje:HCAG_06914
up:A7E4H3	ssl:SS1G_00195
up:A6RZS5	bfu:BCIN_03g06170
up:A5B4K1	vvi:100249434
up:Q285L8	nta:107794621
up:Q5AS60	ani:AN8870.2
up:Q9CAV0	ath:AT3G04840
up:A8QD49	mgl:MGL_4117
up:C4JMJ4	ure:UREG_04052
up:Q1DTL7	cim:CIMG_06346
up:P0CQ59	cnb:CNBB0860
up:A9USH8	mbr:MONBRDRAFT_34920
up:P49396	brp:103249169
up:A3LX67	pic:PICST_90304
up:Q4P4C2	uma:UMAG_10711
up:Q6C2R9	yli:YALI0F05676g
up:C5ME52	ctp:CTRG_04344
up:A5DN58	pgu:PGUG_04709
up:P40910	cal:CAALFM_C103090WA
up:C4R853	ppa:PAS_chr4_0524
up:C4XYD5	clu:CLUG_00957
up:C4XZU6	clu:CLUG_01478
up:Q4UB86	tan:TA17795
up:A3LUW5	pic:PICST_46030
up:O94438	spo:SPAC22H12.04c
up:Q6BLZ2	dha:DEHA2F09614g
up:Q6BSE4	dha:DEHA2D09460g
up:Q756Y3	ago:AGOS_AER131C
up:Q6FK63	cgr:CAGL0M00814g
up:Q4MYZ4	tpv:TP03_0697
up:Q6CWD0	kla:KLLA0_B05060g
up:Q09781	spo:SPAC13G6.02c
up:C5DFM0	lth:KLTH0D16214g
up:P23248	sce:YML063W
up:A7TNP9	vpo:Kpol_1001p12
up:C5DS65	zro:ZYRO0B14234g
up:P33442	sce:YLR441C
up:A5DVF8	lel:LELG_01344
up:Q2TA24	bta:505684
up:Q99437	hsa:533
up:Q91V37	mmu:114143
up:Q9SZY7	ath:AT4G32530
up:P27773	mmu:14827
up:P11598	rno:29468
up:Q6QAP7	ssc:414392
up:Q7ZUB2	cjo:107318631
up:A5PK63	bta:788861
up:Q90YQ6	ipu:100304569
up:P08708	hsa:6218
up:P04644	rno:100365810
up:P04644	rno:29286
up:P17704	dme:Dmel_CG3922
up:Q9U9L1	aga:AgaP_AGAP004887
up:Q9P7J6	spo:SPCC24B10.09
up:P49215	sly:544221
up:O42984	spo:SPBC839.05c
up:Q9LZ17	ath:AT5G04800
up:P27770	ncr:NCU07014
up:O01692	cel:CELE_T08B2.10
up:Q9SQZ1	ath:AT3G10610
up:Q9SJ36	ath:AT2G05220
up:P49205	ath:AT2G04390
up:Q4MYY1	tpv:TP03_0710
up:P42520	ddi:DDB_G0290141
up:P14127	sce:YDR447C
up:P02407	sce:YML024W
up:Q6TGS6	dre:368235
up:Q5ZJ08	gga:419666
up:Q4KM49	rno:313047
up:Q5R8T5	pon:100173008
up:P54577	hsa:8565
up:Q6DIJ1	xtr:448444
up:Q91WQ3	mmu:107271
up:Q29465	bta:281581
up:Q7ZX51	xla:380438
up:P36421	sce:YGR185C
up:Q02045	hsa:4636
up:P41691	fca:493974
up:P10916	hsa:4633
up:P08733	rno:363925
up:P51667	mmu:17906
up:Q06725	dre:30418
up:Q9TTR7	bta:281945
up:P24468	hsa:7026
up:O09018	rno:113984
up:Q60632	mmu:13865
up:P10589	hsa:7025
up:Q9TTR8	bta:327684
up:Q90733	gga:386585
up:Q6PH18	dre:393564
up:Q06726	dre:30427
up:O09017	rno:245980
up:P43136	mmu:13864
up:P10588	hsa:2063
up:Q2HJ86	bta:535605
up:P68370	rno:64158
up:P06605	dme:Dmel_CG2512
up:Q32KN8	bta:534900
up:P05214	mmu:22144
up:P05214	mmu:22147
up:P06603	dme:Dmel_CG1913
up:Q5R1W4	ptr:452423
up:Q6P9V9	rno:500929
up:Q9BQE3	hsa:84790
up:P08537	xla:100337592
up:P08537	xla:399313
up:P68365	cge:100682526
up:Q6AYZ1	rno:100909441
up:Q6AYZ1	rno:300218
up:Q3ZCJ7	bta:504244
up:Q6PEY2	hsa:112714
up:P52273	bmor:692428
up:P06604	dme:Dmel_CG9476
up:Q28IX8	xtr:549448
up:P68366	hsa:7277
up:P91910	cel:CELE_C44B11.3
up:Q9JJZ2	mmu:53857
up:Q9NY65	hsa:51807
up:Q6AY56	rno:500377
up:Q2HJB8	bta:768036
up:P09204	cre:CHLREDRAFT_128523
up:P09204	cre:CHLREDRAFT_186023
up:P11481	vcn:VOLCADRAFT_109786
up:P11481	vcn:VOLCADRAFT_77526
up:B9DGT7	ath:AT1G04820
up:B9DGT7	ath:AT1G50010
up:P34690	cel:CELE_C47B2.3
up:P29511	ath:AT4G14960
up:P14640	zma:100037751
up:P14641	zma:103643947
up:Q53M52	osa:4350197
up:Q56WH1	ath:AT5G19770
up:Q56WH1	ath:AT5G19780
up:P28752	osa:4343694
up:P08070	gga:396426
up:P33627	zma:542582
up:Q02245	zma:542248
up:P22275	zma:542395
up:P11139	ath:AT1G64740
up:Q5I2J3	fgr:FGSG_00639
up:P24633	ani:AN0316.2
up:Q92335	smp:SMAC_08161
up:P38669	ncr:NCU09468
up:P04689	spo:SPBC800.05c
up:Q752Y2	ago:AGOS_AFR441C
up:P09733	sce:YML085C
up:Q96QK8	hsa:201895
up:Q5RF07	pon:100171590
up:Q2KIK3	bta:614774
up:Q498C7	rno:364154
up:Q91VT8	mmu:68552
up:P09117	rno:24191
up:Q8JH70	dre:369193
up:P05063	mmu:11676
up:Q9GKW3	mcf:101865220
up:P09972	hsa:230
up:Q5R1X4	ptr:493951
up:P05065	rno:24189
up:P05064	mmu:11674
up:P00883	ocu:100009055
up:P04075	hsa:226
up:A5A6I5	ptr:454362
up:Q5NVR5	pon:100174098
up:B5DGM7	sasa:100194623
up:B5DGM7	sasa:100194624
up:P53442	smm:Smp_042160.1
up:Q8JH71	dre:321664
up:P07764	dme:Dmel_CG6058
up:Q4KMC8	dre:792692
up:Q91Y97	mmu:230163
up:P07341	gga:427308
up:P79226	ocu:100328925
up:Q5RFA6	pon:100174217
up:P54216	cel:CELE_T05D4.1
up:P05062	hsa:229
up:Q3T0S5	bta:515263
up:P52210	oas:443440
up:P17784	osa:4338737
up:P08440	zma:542261
up:O65735	cam:101501462
up:P22197	ath:AT4G26520
up:Q86A67	ddi:DDB_G0274375
up:Q8P5Z7	xcc:XCC3185
up:Q8PHB5	xac:XAC3344
up:Q9PF52	xfa:XF_0826
up:Q87AI0	xft:PD_1845
up:Q60872	mmu:13664
up:P47813	hsa:1964
up:O14602	hsa:9086
up:Q6GVM3	ptr:449499
up:P55877	spo:SPBC25H2.07
up:Q54YJ6	ddi:DDB_G0278205
up:P04352	cre:CHLREDRAFT_188144
up:Q6F332	osa:4339172
up:P0DH95	ath:AT1G66410
up:P0DH95	ath:AT5G37780
up:Q03509	ath:AT5G21274
up:P07463	ptm:GSPATT00015825001
up:P27161	sly:543984
up:Q682T9	ath:AT2G27030
up:Q682T9	ath:AT2G41110
up:Q682T9	ath:AT3G56800
up:P59220	ath:AT3G43810
up:Q7DMN9	sot:102577873
up:Q9D6P8	mmu:70405
up:Q0JNL7	osa:4326903
up:P93087	cann:107844051
up:Q5U206	rno:307100
up:P27482	hsa:810
up:P02599	ddi:DDB_G0279407
up:P61859	ncr:NCU04120
up:P05933	spo:SPAC3A12.14
up:O23320	ath:AT4G14640
up:Q5E971	bta:529761
up:Q9D1D4	mmu:68581
up:P49755	hsa:10972
up:Q63584	rno:84599
up:Q5RE32	pon:100171801
up:Q28735	ocu:100009296
up:B4K4G5	dmo:Dmoj_GI23975
up:B4MGF8	dvi:Dvir_GJ14134
up:B4JYU5	dgr:Dgri_GH22337
up:B4NIY1	dwi:6650846
up:B3LVB0	dan:Dana_GF16422
up:Q8SXY6	dme:Dmel_CG11785
up:A0AQ71	dsi:Dsimw501_GD21160
up:Q02543	hsa:6142
up:Q7ZWJ4	dre:394035
up:P62718	rno:290641
up:O57561	sasa:100136354
up:Q90YU9	ipu:100304534
up:P41093	dme:Dmel_CG6510
up:O44480	cel:CELE_E04A4.8
up:Q54MK8	ddi:DDB_G0285881
up:P0CX23	sce:YMR242C
up:P0CX23	sce:YOR312C
up:Q8CHR6	mmu:99586
up:O89000	rno:81656
up:Q12882	hsa:1806
up:Q5R895	pon:100173131
up:Q6NYG8	dre:405829
up:Q28007	bta:281124
up:Q28943	ssc:397109
up:Q55FT1	ddi:DDB_G0267966
up:Q18164	cel:CELE_C25F6.3
up:P0C1H5	gga:107053803
up:Q00729	rno:24829
up:P33778	hsa:3018
up:P23527	hsa:8348
up:Q16778	hsa:8349
up:Q64478	mmu:319182
up:Q93079	hsa:8345
up:Q99877	hsa:8341
up:P62808	bta:104968456
up:P62808	bta:104975676
up:P62808	bta:505183
up:P62808	bta:615043
up:P62808	bta:616776
up:P62808	bta:787269
up:P62808	bta:787465
up:P10854	mmu:319186
up:Q5QNW6	hsa:440689
up:Q99879	hsa:8342
up:P06899	hsa:8970
up:Q5BJA5	dre:100329290
up:Q5BJA5	dre:100329560
up:Q5BJA5	dre:100333496
up:Q5BJA5	dre:100334559
up:Q5BJA5	dre:100334869
up:Q5BJA5	dre:541335
up:Q5BJA5	dre:561322
up:P02281	xla:446588
up:O60814	hsa:85236
up:P70696	mmu:319177
up:P0C1H4	gga:417957
up:Q2M2T1	bta:616627
up:Q9PSW9	gga:427886
up:P06900	xla:108705671
up:P06900	xla:108705673
up:P06900	xla:108705674
up:Q6PC60	dre:386920
up:Q5RCP8	pon:100172130
up:Q32L48	bta:614958
up:Q64475	mmu:319178
up:P10853	mmu:319180
up:P10853	mmu:319183
up:P10853	mmu:319185
up:P10853	mmu:319187
up:P10853	mmu:665596
up:P10853	mmu:665622
up:Q99880	hsa:8340
up:Q8CGP2	mmu:319188
up:P57053	hsa:102724334
up:Q8CGP1	mmu:319184
up:Q96A08	hsa:255626
up:Q64524	mmu:319190
up:P0C1H3	gga:100858607
up:P0C1H3	gga:417956
up:P0C1H3	gga:769973
up:P0C1H3	gga:770188
up:P0C1H3	gga:770267
up:P02289	spu:373336
up:Q27484	cel:CELE_C50F4.5
up:Q27442	aga:AgaP_AGAP012199
up:Q27442	aga:AgaP_AGAP012201
up:Q27442	aga:AgaP_AGAP012202
up:Q27442	aga:AgaP_AGAP012710
up:Q27442	aga:AgaP_AGAP012894
up:Q27894	cel:CELE_F07B7.11
up:Q27894	cel:CELE_F07B7.4
up:Q27894	cel:CELE_F45F2.12
up:Q27894	cel:CELE_K06C4.12
up:Q27894	cel:CELE_K06C4.4
up:Q27894	cel:CELE_T10C6.11
up:P04255	cel:CELE_F08G2.1
up:P04255	cel:CELE_F17E9.9
up:P04255	cel:CELE_F35H10.11
up:P04255	cel:CELE_ZK131.5
up:P04255	cel:CELE_ZK131.9
up:P02283	dme:Dmel_CG17949
up:P02283	dme:Dmel_CG33868
up:P02283	dme:Dmel_CG33870
up:P02283	dme:Dmel_CG33872
up:P02283	dme:Dmel_CG33874
up:P02283	dme:Dmel_CG33876
up:P02283	dme:Dmel_CG33878
up:P02283	dme:Dmel_CG33880
up:P02283	dme:Dmel_CG33882
up:P02283	dme:Dmel_CG33884
up:P02283	dme:Dmel_CG33886
up:P02283	dme:Dmel_CG33888
up:P02283	dme:Dmel_CG33890
up:P02283	dme:Dmel_CG33892
up:P02283	dme:Dmel_CG33894
up:P02283	dme:Dmel_CG33896
up:P02283	dme:Dmel_CG33898
up:P02283	dme:Dmel_CG33900
up:P02283	dme:Dmel_CG33902
up:P02283	dme:Dmel_CG33904
up:P02283	dme:Dmel_CG33906
up:P02283	dme:Dmel_CG33908
up:P02283	dme:Dmel_CG33910
up:Q27876	cel:CELE_B0035.8
up:Q27876	cel:CELE_F54E12.4
up:Q27876	cel:CELE_F55G1.3
up:Q27876	cel:CELE_H02I12.6
up:Q00715	rno:64647
up:Q8N257	hsa:128312
up:Q9D2U9	mmu:78303
up:P16889	spu:373349
up:P16888	spu:373347
up:Q6BRG2	dha:DEHA2D16610g
up:Q6BKW7	dha:DEHA2F18304g
up:A3LXE6	pic:PICST_73488
up:A3LZZ1	pic:PICST_85793
up:P37210	ncr:NCU02435
up:Q59VP1	cal:CAALFM_C104180WA
up:Q1E5N0	cim:CIMG_02133
up:P23754	ani:AN3469.2
up:P48989	cal:CAALFM_C303900CA
up:A5DWF0	lel:LELG_01686
up:A1CJ09	act:ACLA_033360
up:A2QY49	ang:ANI_1_1488094
up:Q4PEF8	uma:UMAG_01505
up:Q74ZL5	ago:AGOS_AGR183C
up:P02293	sce:YDR224C
up:Q8J1F8	ago:AGOS_AEL002W
up:Q4WWC5	afm:AFUA_3G05350
up:Q6FM30	cgr:CAGL0K11462g
up:Q6FWM8	cgr:CAGL0C04389g
up:P02294	sce:YBL002W
up:Q6CK60	kla:KLLA0_F13310g
up:P04913	spo:SPCC622.09
up:Q6CMV8	kla:KLLA0_E17337g
up:A5DBG5	pgu:PGUG_00620
up:A5DJJ1	pgu:PGUG_03442
up:P06145	spu:373323
up:Q4HTT2	fgr:FGSG_11626
up:P0CT13	mgr:MGG_03578
up:P0CO03	cnb:CNBB5140
up:P16887	spu:373351
up:Q9FFC0	ath:AT5G22880
up:Q943L2	osa:4327384
up:Q9LZT0	ath:AT3G46030
up:Q1SU99	mtr:MTR_7g099960
up:Q9LFF6	ath:AT3G53650
up:Q6C4I7	yli:YALI0E26455g
up:Q9ZUS0	ath:AT2G37470
up:O65818	sly:778354
up:Q9LZ45	ath:AT5G02570
up:P08994	tet:TTHERM_00283180
up:P08993	tet:TTHERM_00633360
up:Q9SF55	ath:AT3G09480
up:Q0U1A0	pno:SNOG_14612
up:P49120	zma:100273491
up:A5D6U8	dre:571830
up:Q8BX37	mmu:101744
up:Q6ZNF0	hsa:390928
up:Q07598	gga:396550
up:O62742	ocu:100008683
up:P32020	mmu:20280
up:P11915	rno:25541
up:P07857	bta:508918
up:P22307	hsa:6342
up:G5EDP2	cel:CELE_Y57A10C.6
up:Q90705	gga:396325
up:P29691	cel:CELE_F25H5.4
up:P05197	rno:29565
up:P58252	mmu:13629
up:P13639	hsa:1938
up:A0SXL6	cjc:100392531
up:Q3SYU2	bta:281138
up:P09445	cge:100689051
up:P13060	dme:Dmel_CG2238
up:Q1HPK6	bmor:733027
up:Q754C8	ago:AGOS_AFR142C
up:Q6CPQ9	kla:KLLA0_E02993g
up:Q96X45	ncr:NCU07700
up:A5DI11	pgu:PGUG_02912
up:Q875Z2	ncs:NCAS_0H02230
up:P32324	sce:YDR385W
up:P32324	sce:YOR133W
up:Q6FYA7	cgr:CAGL0A03234g
up:Q6BJ25	dha:DEHA2G05742g
up:Q5A0M4	cal:CAALFM_C203100WA
up:O14460	spo:SPCP31B10.07
up:P15112	ddi:DDB_G0288373
up:O23755	bvg:104906141
up:Q2KIB6	bta:616283
up:Q9HAP6	hsa:64130
up:O88951	mmu:22342
up:Q9Z252	rno:60377
up:Q792I0	rno:60442
up:Q5F425	gga:421608
up:Q6AX78	xla:447222
up:Q4V853	xla:735102
up:P14152	mmu:17449
up:Q3T145	bta:535182
up:O88989	rno:24551
up:P40925	hsa:4190
up:P11708	ssc:396894
up:Q7YRU4	fca:493924
up:Q6DIY9	xtr:448318
up:Q6PAB3	xla:398872
up:Q5ZME2	gga:421281
up:Q08062	zma:542598
up:Q9FSF0	nta:107772922
up:Q7XDC8	osa:4348905
up:Q9SML8	bvg:104887939
up:P57106	ath:AT5G43330
up:P93819	ath:AT1G04410
up:Q54VM2	ddi:DDB_G0280255
up:Q0AFK6	net:Neut_1633
up:Q0VQ52	abo:ABO_1248
up:Q7VW97	bpe:BP2365
up:A9IIS3	bpt:Bpet1818
up:C1CY73	ddr:Deide_20240
up:Q9RXI8	dra:DR_0325
up:Q82WB9	neu:NE0773
up:Q2L068	bav:BAV1180
up:Q2YAQ4	nmu:Nmul_A0864
up:A9AMD5	bmu:Bmul_4651
up:A9AMD5	bmj:BMULJ_03862
up:Q1IWC9	dge:Dgeo_2161
up:Q13S42	bxe:Bxe_B2898
up:Q13S42	bxb:DR64_5227
up:Q21K60	sde:Sde_1659
up:Q1BM38	bcn:Bcen_4435
up:B2UKY5	amu:Amuc_1436
up:P80536	bps:BPSS1722
up:B4EFB0	bcj:BCAM0965
up:B2T9P8	bpy:Bphyt_6858
up:A4SWW0	pnu:Pnuc_0756
up:Q2T7J2	bte:BTH_II0658
up:Q393V1	bur:Bcep18194_B2154
up:Q0BAF9	bam:Bamb_3309
up:A4G5Z9	har:HEAR1780
up:Q0ABE6	aeh:Mlg_0487
up:A1R2B5	aau:AAur_0570
up:B2GKC8	krh:KRH_08010
up:A4JM71	bvi:Bcep1808_4408
up:A6SY47	mms:mma_1504
up:B2JQD2	bph:Bphy_4358
up:B1XV63	pne:Pnec_1065
up:Q54D04	ddi:DDB_G0292600
up:A1WV94	hha:Hhal_0830
up:Q47TT4	tfu:Tfu_0092
up:Q6F7X1	aci:ACIAD3155
up:A1SMP3	nca:Noca_3578
up:Q9K3J3	sco:SCO4827
up:Q1Q932	pcr:Pcryo_2044
up:A3M928	acb:A1S_3025
up:A5WGM2	prw:PsycPRwf_1873
up:B0VQX5	abm:ABSDF0482
up:A1TP96	aav:Aave_2206
up:Q7NZ60	cvi:CV_1062
